DateUTC,TotalActiveEnergy+,TotalActiveEnergy-,production,consumption,TS_id,HMS_id,id
2021-12-31 04:00:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,49
2021-12-31 04:05:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,50
2021-12-31 04:10:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,51
2021-12-31 04:15:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,52
2021-12-31 04:20:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,53
2021-12-31 04:25:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,54
2021-12-31 04:30:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,55
2021-12-31 04:35:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,56
2021-12-31 04:40:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,57
2021-12-31 04:45:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,58
2021-12-31 04:50:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,59
2021-12-31 04:55:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,60
2021-12-31 05:00:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,61
2021-12-31 05:05:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,62
2021-12-31 05:10:00,0.005,0.0,0.0,0.005,velverde_combined_production_consumption_574,574,63
2021-12-31 05:15:00,0.008,0.0,0.0,0.008,velverde_combined_production_consumption_574,574,64
2021-12-31 05:20:00,0.008,0.0,0.0,0.008,velverde_combined_production_consumption_574,574,65
2021-12-31 05:25:00,0.008,0.0,0.0,0.008,velverde_combined_production_consumption_574,574,66
2021-12-31 05:30:00,0.014,0.0,0.0,0.014,velverde_combined_production_consumption_574,574,67
2021-12-31 05:35:00,0.017,0.0,0.0,0.017,velverde_combined_production_consumption_574,574,68
2021-12-31 05:40:00,0.012,0.0,0.0,0.012,velverde_combined_production_consumption_574,574,69
2021-12-31 05:45:00,0.013,0.0,0.0,0.013,velverde_combined_production_consumption_574,574,70
2021-12-31 05:50:00,0.012,0.0,0.0,0.012,velverde_combined_production_consumption_574,574,71
2021-12-31 05:55:00,0.013,0.0,0.0,0.013,velverde_combined_production_consumption_574,574,72
2021-12-31 06:00:00,0.012,0.0,0.0,0.012,velverde_combined_production_consumption_574,574,73
2021-12-31 06:05:00,0.012,0.0,0.0,0.012,velverde_combined_production_consumption_574,574,74
2021-12-31 06:10:00,0.012,0.0,0.0,0.012,velverde_combined_production_consumption_574,574,75
2021-12-31 06:15:00,0.007,0.0,0.0,0.007,velverde_combined_production_consumption_574,574,76
2021-12-31 06:20:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,77
2021-12-31 06:25:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,78
2021-12-31 06:30:00,0.007,0.0,0.0,0.007,velverde_combined_production_consumption_574,574,79
2021-12-31 06:35:00,0.01,0.0,0.0,0.01,velverde_combined_production_consumption_574,574,80
2021-12-31 06:40:00,0.01,0.0,0.0,0.01,velverde_combined_production_consumption_574,574,81
2021-12-31 06:45:00,0.006,0.0,0.0,0.006,velverde_combined_production_consumption_574,574,82
2021-12-31 06:50:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,83
2021-12-31 06:55:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,84
2021-12-31 07:00:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,85
2021-12-31 07:05:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,86
2021-12-31 07:10:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,87
2021-12-31 07:15:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,88
2021-12-31 07:20:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,89
2021-12-31 07:25:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,90
2021-12-31 07:30:00,0.007,0.0,0.0,0.007,velverde_combined_production_consumption_574,574,91
2021-12-31 07:35:00,0.009,0.0,0.0,0.009,velverde_combined_production_consumption_574,574,92
2021-12-31 07:40:00,0.008,0.0,0.0,0.008,velverde_combined_production_consumption_574,574,93
2021-12-31 07:45:00,0.007,0.0,0.0,0.007,velverde_combined_production_consumption_574,574,94
2021-12-31 07:50:00,0.011,0.0,0.0,0.011,velverde_combined_production_consumption_574,574,95
2021-12-31 07:55:00,0.005,0.0,0.0,0.005,velverde_combined_production_consumption_574,574,96
2021-12-31 08:00:00,0.004,0.0,0.0,0.004,velverde_combined_production_consumption_574,574,97
2021-12-31 08:05:00,0.003,0.0,0.001,0.003,velverde_combined_production_consumption_574,574,98
2021-12-31 08:10:00,0.001,0.0,0.003,0.001,velverde_combined_production_consumption_574,574,99
2021-12-31 08:15:00,0.0,0.007,0.01,-0.007,velverde_combined_production_consumption_574,574,100
2021-12-31 08:20:00,0.0,0.01,0.014,-0.01,velverde_combined_production_consumption_574,574,101
2021-12-31 08:25:00,0.0,0.015,0.019,-0.015,velverde_combined_production_consumption_574,574,102
2021-12-31 08:30:00,0.0,0.02,0.023,-0.02,velverde_combined_production_consumption_574,574,103
2021-12-31 08:35:00,0.0,0.027,0.032,-0.027,velverde_combined_production_consumption_574,574,104
2021-12-31 08:40:00,0.0,0.031,0.034,-0.031,velverde_combined_production_consumption_574,574,105
2021-12-31 08:45:00,0.0,0.035,0.038,-0.035,velverde_combined_production_consumption_574,574,106
2021-12-31 08:50:00,0.0,0.036,0.041,-0.036,velverde_combined_production_consumption_574,574,107
2021-12-31 08:55:00,0.0,0.038,0.044,-0.038,velverde_combined_production_consumption_574,574,108
2021-12-31 09:00:00,0.0,0.041,0.047,-0.041,velverde_combined_production_consumption_574,574,109
2021-12-31 09:05:00,0.0,0.045,0.049,-0.045,velverde_combined_production_consumption_574,574,110
2021-12-31 09:10:00,0.0,0.048,0.051,-0.048,velverde_combined_production_consumption_574,574,111
2021-12-31 09:15:00,0.0,0.05,0.055,-0.05,velverde_combined_production_consumption_574,574,112
2021-12-31 09:20:00,0.0,0.048,0.051,-0.048,velverde_combined_production_consumption_574,574,113
2021-12-31 09:25:00,0.0,0.054,0.058,-0.054,velverde_combined_production_consumption_574,574,114
2021-12-31 09:30:00,0.0,0.053,0.057,-0.053,velverde_combined_production_consumption_574,574,115
2021-12-31 09:35:00,0.0,0.053,0.057,-0.053,velverde_combined_production_consumption_574,574,116
2021-12-31 09:40:00,0.0,0.059,0.063,-0.059,velverde_combined_production_consumption_574,574,117
2021-12-31 09:45:00,0.035,0.032,0.062,0.003,velverde_combined_production_consumption_574,574,118
2021-12-31 09:50:00,0.127,0.0,0.062,0.127,velverde_combined_production_consumption_574,574,119
2021-12-31 09:55:00,0.033,0.036,0.06,-0.003,velverde_combined_production_consumption_574,574,120
2021-12-31 10:00:00,0.001,0.037,0.06,-0.036,velverde_combined_production_consumption_574,574,121
2021-12-31 10:05:00,0.0,0.034,0.057,-0.034,velverde_combined_production_consumption_574,574,122
2021-12-31 10:10:00,0.0,0.027,0.055,-0.027,velverde_combined_production_consumption_574,574,123
2021-12-31 10:15:00,0.0,0.037,0.062,-0.037,velverde_combined_production_consumption_574,574,124
2021-12-31 10:20:00,0.0,0.047,0.064,-0.047,velverde_combined_production_consumption_574,574,125
2021-12-31 10:25:00,0.0,0.056,0.064,-0.056,velverde_combined_production_consumption_574,574,126
2021-12-31 10:30:00,0.0,0.061,0.067,-0.061,velverde_combined_production_consumption_574,574,127
2021-12-31 10:35:00,0.0,0.057,0.065,-0.057,velverde_combined_production_consumption_574,574,128
2021-12-31 10:40:00,0.103,0.003,0.062,0.1,velverde_combined_production_consumption_574,574,129
2021-12-31 10:45:00,0.03,0.04,0.065,-0.01,velverde_combined_production_consumption_574,574,130
2021-12-31 10:50:00,0.0,0.053,0.065,-0.053,velverde_combined_production_consumption_574,574,131
2021-12-31 10:55:00,0.0,0.057,0.068,-0.057,velverde_combined_production_consumption_574,574,132
2021-12-31 11:00:00,0.0,0.053,0.07,-0.053,velverde_combined_production_consumption_574,574,133
2021-12-31 11:05:00,0.0,0.044,0.068,-0.044,velverde_combined_production_consumption_574,574,134
2021-12-31 11:10:00,0.0,0.054,0.071,-0.054,velverde_combined_production_consumption_574,574,135
2021-12-31 11:15:00,0.0,0.051,0.069,-0.051,velverde_combined_production_consumption_574,574,136
2021-12-31 11:20:00,0.0,0.055,0.073,-0.055,velverde_combined_production_consumption_574,574,137
2021-12-31 11:25:00,0.0,0.061,0.075,-0.061,velverde_combined_production_consumption_574,574,138
2021-12-31 11:30:00,0.0,0.059,0.073,-0.059,velverde_combined_production_consumption_574,574,139
2021-12-31 11:35:00,0.0,0.061,0.075,-0.061,velverde_combined_production_consumption_574,574,140
2021-12-31 11:40:00,0.0,0.07,0.079,-0.07,velverde_combined_production_consumption_574,574,141
2021-12-31 11:45:00,0.0,0.074,0.08,-0.074,velverde_combined_production_consumption_574,574,142
2021-12-31 11:50:00,0.0,0.073,0.077,-0.073,velverde_combined_production_consumption_574,574,143
2021-12-31 11:55:00,0.0,0.074,0.077,-0.074,velverde_combined_production_consumption_574,574,144
2021-12-31 12:00:00,0.0,0.072,0.077,-0.072,velverde_combined_production_consumption_574,574,145
2021-12-31 12:05:00,0.0,0.072,0.074,-0.072,velverde_combined_production_consumption_574,574,146
2021-12-31 12:10:00,0.0,0.071,0.075,-0.071,velverde_combined_production_consumption_574,574,147
2021-12-31 12:15:00,0.0,0.066,0.075,-0.066,velverde_combined_production_consumption_574,574,148
2021-12-31 12:20:00,0.0,0.066,0.074,-0.066,velverde_combined_production_consumption_574,574,149
2021-12-31 12:25:00,0.0,0.062,0.074,-0.062,velverde_combined_production_consumption_574,574,150
2021-12-31 12:30:00,0.0,0.064,0.076,-0.064,velverde_combined_production_consumption_574,574,151
2021-12-31 12:35:00,0.002,0.058,0.074,-0.056,velverde_combined_production_consumption_574,574,152
2021-12-31 12:40:00,0.057,0.0,0.072,0.057,velverde_combined_production_consumption_574,574,153
2021-12-31 12:45:00,0.061,0.0,0.069,0.061,velverde_combined_production_consumption_574,574,154
2021-12-31 12:50:00,0.061,0.0,0.07,0.061,velverde_combined_production_consumption_574,574,155
2021-12-31 12:55:00,0.056,0.0,0.07,0.056,velverde_combined_production_consumption_574,574,156
2021-12-31 13:00:00,0.055,0.0,0.068,0.055,velverde_combined_production_consumption_574,574,157
2021-12-31 13:05:00,0.049,0.0,0.068,0.049,velverde_combined_production_consumption_574,574,158
2021-12-31 13:10:00,0.043,0.0,0.066,0.043,velverde_combined_production_consumption_574,574,159
2021-12-31 13:15:00,0.05,0.0,0.064,0.05,velverde_combined_production_consumption_574,574,160
2021-12-31 13:20:00,0.054,0.0,0.063,0.054,velverde_combined_production_consumption_574,574,161
2021-12-31 13:25:00,0.046,0.013,0.062,0.033,velverde_combined_production_consumption_574,574,162
2021-12-31 13:30:00,0.0,0.059,0.062,-0.059,velverde_combined_production_consumption_574,574,163
2021-12-31 13:35:00,0.0,0.059,0.063,-0.059,velverde_combined_production_consumption_574,574,164
2021-12-31 13:40:00,0.0,0.058,0.061,-0.058,velverde_combined_production_consumption_574,574,165
2021-12-31 13:45:00,0.0,0.057,0.06,-0.057,velverde_combined_production_consumption_574,574,166
2021-12-31 13:50:00,0.0,0.054,0.058,-0.054,velverde_combined_production_consumption_574,574,167
2021-12-31 13:55:00,0.0,0.054,0.056,-0.054,velverde_combined_production_consumption_574,574,168
2021-12-31 14:00:00,0.0,0.052,0.056,-0.052,velverde_combined_production_consumption_574,574,169
2021-12-31 14:05:00,0.0,0.053,0.056,-0.053,velverde_combined_production_consumption_574,574,170
2021-12-31 14:10:00,0.0,0.052,0.056,-0.052,velverde_combined_production_consumption_574,574,171
2021-12-31 14:15:00,0.0,0.047,0.05,-0.047,velverde_combined_production_consumption_574,574,172
2021-12-31 14:20:00,0.0,0.038,0.041,-0.038,velverde_combined_production_consumption_574,574,173
2021-12-31 14:25:00,0.0,0.041,0.044,-0.041,velverde_combined_production_consumption_574,574,174
2021-12-31 14:30:00,0.0,0.034,0.038,-0.034,velverde_combined_production_consumption_574,574,175
2021-12-31 14:35:00,0.0,0.036,0.039,-0.036,velverde_combined_production_consumption_574,574,176
2021-12-31 14:40:00,0.0,0.034,0.037,-0.034,velverde_combined_production_consumption_574,574,177
2021-12-31 14:45:00,0.0,0.028,0.034,-0.028,velverde_combined_production_consumption_574,574,178
2021-12-31 14:50:00,0.0,0.025,0.033,-0.025,velverde_combined_production_consumption_574,574,179
2021-12-31 14:55:00,0.0,0.026,0.033,-0.026,velverde_combined_production_consumption_574,574,180
2021-12-31 15:00:00,0.0,0.026,0.032,-0.026,velverde_combined_production_consumption_574,574,181
2021-12-31 15:05:00,0.0,0.025,0.032,-0.025,velverde_combined_production_consumption_574,574,182
2021-12-31 15:10:00,0.0,0.028,0.032,-0.028,velverde_combined_production_consumption_574,574,183
2021-12-31 15:15:00,0.0,0.025,0.028,-0.025,velverde_combined_production_consumption_574,574,184
2021-12-31 15:20:00,0.0,0.026,0.029,-0.026,velverde_combined_production_consumption_574,574,185
2021-12-31 15:25:00,0.0,0.024,0.03,-0.024,velverde_combined_production_consumption_574,574,186
2021-12-31 15:30:00,0.0,0.024,0.028,-0.024,velverde_combined_production_consumption_574,574,187
2021-12-31 15:35:00,0.0,0.022,0.025,-0.022,velverde_combined_production_consumption_574,574,188
2021-12-31 15:40:00,0.0,0.005,0.018,-0.005,velverde_combined_production_consumption_574,574,189
2021-12-31 15:45:00,0.0,0.007,0.019,-0.007,velverde_combined_production_consumption_574,574,190
2021-12-31 15:50:00,0.0,0.004,0.017,-0.004,velverde_combined_production_consumption_574,574,191
2021-12-31 15:55:00,0.0,0.003,0.014,-0.003,velverde_combined_production_consumption_574,574,192
2021-12-31 16:00:00,0.0,0.002,0.013,-0.002,velverde_combined_production_consumption_574,574,193
2021-12-31 16:05:00,0.001,0.0,0.011,0.001,velverde_combined_production_consumption_574,574,194
2021-12-31 16:10:00,0.002,0.0,0.009,0.002,velverde_combined_production_consumption_574,574,195
2021-12-31 16:15:00,0.007,0.0,0.008,0.007,velverde_combined_production_consumption_574,574,196
2021-12-31 16:20:00,0.006,0.0,0.009,0.006,velverde_combined_production_consumption_574,574,197
2021-12-31 16:25:00,0.008,0.0,0.007,0.008,velverde_combined_production_consumption_574,574,198
2021-12-31 16:30:00,0.009,0.0,0.006,0.009,velverde_combined_production_consumption_574,574,199
